sample_name	alpha_lcmsms_richness	alpha_lcmsms_shannon	read_count_shotgun_wolr2pe	alpha_shotgun_richness	alpha_shotgun_shannon	alpha_shotgun_faithspd	read_count_16s_deblur	alpha_16S_richness	alpha_16S_shannon	alpha_16S_faithspd	dna_conc	biomass	extraction_protocol_storage_solution	extraction_protocol	storage_solution	sample_type	sample_type1	sample_type2	sample_type3	sample_type4	unique_sample_id	unique_sample_id_tech_rep	pseudosample_id	sample_name_mantel_solution	sample_name_mantel_protocol	bacteria	bacteria_function	buffer_removal	col	collection_timestamp	compressed_well	description	diet	dna_extracted	elevation	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	extraction_kit	extraction_vendor	genomic_spike_amount_in_ng	genomic_spike_in	genomic_spike_in_copy_number	genomic_spike_in_description	genomic_spike_in_ng_per_ul	genomic_spike_in_replicate	geo_loc_name	host_age	host_age_units	host_body_habitat	host_body_mass_index	host_body_product	host_body_site	host_common_name	host_height	host_height_units	host_life_stage	host_scientific_name	host_subject_id	host_taxid	host_weight	host_weight_units	katseq_number_of_cells	latitude	locationcell	longitude	lysis_buffer_volume	metagenomic_spike_in	metagenomic_spike_in_amount_ng_per_ul	metagenomic_spike_in_copy_number	metagenomic_spike_in_replicate	physical_specimen_location	physical_specimen_remaining	plate_id	plate_id_number	plate_biomass	processing_date	qiita_study_id	replicate	rna_conc	round	row	sample_technical_replicate	scientific_name	sex	swab_type	taxon_id	title	vivarium	water
14332.363203389	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.875	high	IPA-matrix_400	matrix_400	IPA	feces	human_feces	human_feces	human_feces	IPA-matrix_400_human_feces	human_2.2.isopropanol.dry	human_2.2.isopropanol.dry	human_2.2.isopropanol.dry	NA	NA	NA	NA	dry	9	2021-11-16	H9	human_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	human-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:feces	NA	uberon:feces	uberon:feces	human	not provided	not provided	adult	homo sapiens	human_2	9606	not provided	not provided	NA	32.5	D9	-117.25	400ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	14.008	1	D	2	human gut metagenome	male	puritan	408170	Matrix_pipeline_validation	NA	NA
14332.363203367	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.55	high	IPA-matrix_400	matrix_400	IPA	feces	human_feces	human_feces	human_feces	IPA-matrix_400_human_feces	human_2.2.isopropanol.residue	human_2.2.isopropanol.residue	human_2.2.isopropanol.residue	NA	NA	NA	NA	residue	11	2021-11-16	H11	human_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	human-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:feces	NA	uberon:feces	uberon:feces	human	not provided	not provided	adult	homo sapiens	human_2	9606	not provided	not provided	NA	32.5	D11	-117.25	400ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	3.695	1	D	2	human gut metagenome	male	puritan	408170	Matrix_pipeline_validation	NA	NA
14332.363203388	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.823	high	IPA-matrix_400	matrix_400	IPA	feces	human_feces	human_feces	human_feces	IPA-matrix_400_human_feces	human_3.1.isopropanol.dry	human_3.1.isopropanol.dry	human_3.1.isopropanol.dry	NA	NA	NA	NA	dry	9	2021-11-16	J9	human_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	human-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:feces	NA	uberon:feces	uberon:feces	human	not provided	not provided	adult	homo sapiens	human_3	9606	not provided	not provided	NA	32.5	E9	-117.25	400ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	10.988	1	E	1	human gut metagenome	female	puritan	408170	Matrix_pipeline_validation	NA	NA
14332.363203380	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01	high	IPA-matrix_400	matrix_400	IPA	feces	human_feces	human_feces	human_feces	IPA-matrix_400_human_feces	human_3.1.isopropanol.residue	human_3.1.isopropanol.residue	human_3.1.isopropanol.residue	NA	NA	NA	NA	residue	11	2021-11-16	J11	human_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	human-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:feces	NA	uberon:feces	uberon:feces	human	not provided	not provided	adult	homo sapiens	human_3	9606	not provided	not provided	NA	32.5	E11	-117.25	400ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	0.691	1	E	1	human gut metagenome	female	puritan	408170	Matrix_pipeline_validation	NA	NA
14332.363203397	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.294	high	IPA-matrix_400	matrix_400	IPA	feces	human_feces	human_feces	human_feces	IPA-matrix_400_human_feces	human_3.2.isopropanol.dry	human_3.2.isopropanol.dry	human_3.2.isopropanol.dry	NA	NA	NA	NA	dry	9	2021-11-16	L9	human_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	human-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:feces	NA	uberon:feces	uberon:feces	human	not provided	not provided	adult	homo sapiens	human_3	9606	not provided	not provided	NA	32.5	F9	-117.25	400ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	10.081	1	F	2	human gut metagenome	female	puritan	408170	Matrix_pipeline_validation	NA	NA
14332.363203378	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.24	high	IPA-matrix_400	matrix_400	IPA	feces	human_feces	human_feces	human_feces	IPA-matrix_400_human_feces	human_3.2.isopropanol.residue	human_3.2.isopropanol.residue	human_3.2.isopropanol.residue	NA	NA	NA	NA	residue	11	2021-11-16	L11	human_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	human-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:feces	NA	uberon:feces	uberon:feces	human	not provided	not provided	adult	homo sapiens	human_3	9606	not provided	not provided	NA	32.5	F11	-117.25	400ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	-0.197	1	F	2	human gut metagenome	female	puritan	408170	Matrix_pipeline_validation	NA	NA
14332.363203396	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.858	high	IPA-matrix_400	matrix_400	IPA	feces	human_feces	human_feces	human_feces	IPA-matrix_400_human_feces	human_4.1.isopropanol.dry	human_4.1.isopropanol.dry	human_4.1.isopropanol.dry	NA	NA	NA	NA	dry	9	2021-11-16	N9	human_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	human-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:feces	NA	uberon:feces	uberon:feces	human	not provided	not provided	adult	homo sapiens	human_4	9606	not provided	not provided	NA	32.5	G9	-117.25	400ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	9.487	1	G	1	human gut metagenome	female	puritan	408170	Matrix_pipeline_validation	NA	NA
14332.363203370	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.101	high	IPA-matrix_400	matrix_400	IPA	feces	human_feces	human_feces	human_feces	IPA-matrix_400_human_feces	human_4.1.isopropanol.residue	human_4.1.isopropanol.residue	human_4.1.isopropanol.residue	NA	NA	NA	NA	residue	11	2021-11-16	N11	human_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	human-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:feces	NA	uberon:feces	uberon:feces	human	not provided	not provided	adult	homo sapiens	human_4	9606	not provided	not provided	NA	32.5	G11	-117.25	400ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	-0.31	1	G	1	human gut metagenome	female	puritan	408170	Matrix_pipeline_validation	NA	NA
14332.363203375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.354	high	IPA-matrix_400	matrix_400	IPA	feces	human_feces	human_feces	human_feces	IPA-matrix_400_human_feces	human_4.2.isopropanol.dry	human_4.2.isopropanol.dry	human_4.2.isopropanol.dry	NA	NA	NA	NA	dry	9	2021-11-16	P9	human_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	human-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:feces	NA	uberon:feces	uberon:feces	human	not provided	not provided	adult	homo sapiens	human_4	9606	not provided	not provided	NA	32.5	H9	-117.25	400ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	8.892	1	H	2	human gut metagenome	female	puritan	408170	Matrix_pipeline_validation	NA	NA
14332.363203372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.138	high	IPA-matrix_400	matrix_400	IPA	feces	human_feces	human_feces	human_feces	IPA-matrix_400_human_feces	human_4.2.isopropanol.residue	human_4.2.isopropanol.residue	human_4.2.isopropanol.residue	NA	NA	NA	NA	residue	11	2021-11-16	P11	human_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	human-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:feces	NA	uberon:feces	uberon:feces	human	not provided	not provided	adult	homo sapiens	human_4	9606	not provided	not provided	NA	32.5	H11	-117.25	400ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	0.448	1	H	2	human gut metagenome	female	puritan	408170	Matrix_pipeline_validation	NA	NA
14332.363203630	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.232	high	IPA-matrix_400	matrix_400	IPA	feces	mouse_feces	mouse_feces	mouse_feces	IPA-matrix_400_mouse_feces	mouse_1.1.isopropanol.dry	mouse_1.1.isopropanol.dry	mouse_1.1.isopropanol.dry	NA	NA	NA	NA	dry	10	2021-11-16	B10	mouse_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	48	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse_1	10090	not provided	not provided	NA	32.5	A10	-117.25	400ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	7.667	1	A	1	gut metagenome	female	puritan	410661	Matrix_pipeline_validation	NA	NA
14332.363203614	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.991	high	IPA-matrix_400	matrix_400	IPA	feces	mouse_feces	mouse_feces	mouse_feces	IPA-matrix_400_mouse_feces	mouse_1.1.isopropanol.residue	mouse_1.1.isopropanol.residue	mouse_1.1.isopropanol.residue	NA	NA	NA	NA	residue	12	2021-11-16	B12	mouse_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	48	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse_1	10090	not provided	not provided	NA	32.5	A12	-117.25	400ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	1.82	1	A	1	gut metagenome	female	puritan	410661	Matrix_pipeline_validation	NA	NA
14332.363203640	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.228	high	IPA-matrix_400	matrix_400	IPA	feces	mouse_feces	mouse_feces	mouse_feces	IPA-matrix_400_mouse_feces	mouse_1.2.isopropanol.dry	mouse_1.2.isopropanol.dry	mouse_1.2.isopropanol.dry	NA	NA	NA	NA	dry	10	2021-11-16	D10	mouse_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	48	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse_1	10090	not provided	not provided	NA	32.5	B10	-117.25	400ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	2.276	1	B	2	gut metagenome	female	puritan	410661	Matrix_pipeline_validation	NA	NA
14332.363203634	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.515	high	IPA-matrix_400	matrix_400	IPA	feces	mouse_feces	mouse_feces	mouse_feces	IPA-matrix_400_mouse_feces	mouse_1.2.isopropanol.residue	mouse_1.2.isopropanol.residue	mouse_1.2.isopropanol.residue	NA	NA	NA	NA	residue	12	2021-11-16	D12	mouse_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	48	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse_1	10090	not provided	not provided	NA	32.5	B12	-117.25	400ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	23.225	1	B	2	gut metagenome	female	puritan	410661	Matrix_pipeline_validation	NA	NA
14332.363203393	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.092	high	IPA-matrix_400	matrix_400	IPA	feces	mouse_feces	mouse_feces	mouse_feces	IPA-matrix_400_mouse_feces	mouse_2.1.isopropanol.dry	mouse_2.1.isopropanol.dry	mouse_2.1.isopropanol.dry	NA	NA	NA	NA	dry	10	2021-11-16	F10	mouse_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	14	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse_2	10090	not provided	not provided	NA	32.5	C10	-117.25	400ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	-0.424	1	C	1	gut metagenome	male	puritan	410661	Matrix_pipeline_validation	NA	NA
14332.363203368	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.283	high	IPA-matrix_400	matrix_400	IPA	feces	mouse_feces	mouse_feces	mouse_feces	IPA-matrix_400_mouse_feces	mouse_2.1.isopropanol.residue	mouse_2.1.isopropanol.residue	mouse_2.1.isopropanol.residue	NA	NA	NA	NA	residue	12	2021-11-16	F12	mouse_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	14	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse_2	10090	not provided	not provided	NA	32.5	C12	-117.25	400ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	0.715	1	C	1	gut metagenome	male	puritan	410661	Matrix_pipeline_validation	NA	NA
14332.363203385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.58	high	IPA-matrix_400	matrix_400	IPA	feces	mouse_feces	mouse_feces	mouse_feces	IPA-matrix_400_mouse_feces	mouse_2.2.isopropanol.dry	mouse_2.2.isopropanol.dry	mouse_2.2.isopropanol.dry	NA	NA	NA	NA	dry	10	2021-11-16	H10	mouse_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	14	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse_2	10090	not provided	not provided	NA	32.5	D10	-117.25	400ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	9.213	1	D	2	gut metagenome	male	puritan	410661	Matrix_pipeline_validation	NA	NA
14332.363203366	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.184	high	IPA-matrix_400	matrix_400	IPA	feces	mouse_feces	mouse_feces	mouse_feces	IPA-matrix_400_mouse_feces	mouse_2.2.isopropanol.residue	mouse_2.2.isopropanol.residue	mouse_2.2.isopropanol.residue	NA	NA	NA	NA	residue	12	2021-11-16	H12	mouse_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	14	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse_2	10090	not provided	not provided	NA	32.5	D12	-117.25	400ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	0.341	1	D	2	gut metagenome	male	puritan	410661	Matrix_pipeline_validation	NA	NA
14332.363203386	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.354	high	IPA-matrix_400	matrix_400	IPA	feces	mouse_feces	mouse_feces	mouse_feces	IPA-matrix_400_mouse_feces	mouse_3.1.isopropanol.dry	mouse_3.1.isopropanol.dry	mouse_3.1.isopropanol.dry	NA	NA	NA	NA	dry	10	2021-11-16	J10	mouse_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	19	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse_3	10090	not provided	not provided	NA	32.5	E10	-117.25	400ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	1.153	1	E	1	gut metagenome	female	puritan	410661	Matrix_pipeline_validation	NA	NA
14332.363203369	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.198	high	IPA-matrix_400	matrix_400	IPA	feces	mouse_feces	mouse_feces	mouse_feces	IPA-matrix_400_mouse_feces	mouse_3.1.isopropanol.residue	mouse_3.1.isopropanol.residue	mouse_3.1.isopropanol.residue	NA	NA	NA	NA	residue	12	2021-11-16	J12	mouse_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	19	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse_3	10090	not provided	not provided	NA	32.5	E12	-117.25	400ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	0.073	1	E	1	gut metagenome	female	puritan	410661	Matrix_pipeline_validation	NA	NA
14332.363203392	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.066	high	IPA-matrix_400	matrix_400	IPA	feces	mouse_feces	mouse_feces	mouse_feces	IPA-matrix_400_mouse_feces	mouse_3.2.isopropanol.dry	mouse_3.2.isopropanol.dry	mouse_3.2.isopropanol.dry	NA	NA	NA	NA	dry	10	2021-11-16	L10	mouse_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	19	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse_3	10090	not provided	not provided	NA	32.5	F10	-117.25	400ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	2.526	1	F	2	gut metagenome	female	puritan	410661	Matrix_pipeline_validation	NA	NA
14332.363203377	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.439	high	IPA-matrix_400	matrix_400	IPA	feces	mouse_feces	mouse_feces	mouse_feces	IPA-matrix_400_mouse_feces	mouse_3.2.isopropanol.residue	mouse_3.2.isopropanol.residue	mouse_3.2.isopropanol.residue	NA	NA	NA	NA	residue	12	2021-11-16	L12	mouse_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	19	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse_3	10090	not provided	not provided	NA	32.5	F12	-117.25	400ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	-1.224	1	F	2	gut metagenome	female	puritan	410661	Matrix_pipeline_validation	NA	NA
14332.363203384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.172	high	IPA-matrix_400	matrix_400	IPA	feces	mouse_feces	mouse_feces	mouse_feces	IPA-matrix_400_mouse_feces	mouse_4.1.isopropanol.dry	mouse_4.1.isopropanol.dry	mouse_4.1.isopropanol.dry	NA	NA	NA	NA	dry	10	2021-11-16	N10	mouse_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	13	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse_4	10090	not provided	not provided	NA	32.5	G10	-117.25	400ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	1.946	1	G	1	gut metagenome	male	puritan	410661	Matrix_pipeline_validation	NA	NA
14332.363203376	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.144	high	IPA-matrix_400	matrix_400	IPA	feces	mouse_feces	mouse_feces	mouse_feces	IPA-matrix_400_mouse_feces	mouse_4.1.isopropanol.residue	mouse_4.1.isopropanol.residue	mouse_4.1.isopropanol.residue	NA	NA	NA	NA	residue	12	2021-11-16	N12	mouse_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	13	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse_4	10090	not provided	not provided	NA	32.5	G12	-117.25	400ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	7.541	1	G	1	gut metagenome	male	puritan	410661	Matrix_pipeline_validation	NA	NA
14332.363203625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.295	high	IPA-matrix_400	matrix_400	IPA	feces	mouse_feces	mouse_feces	mouse_feces	IPA-matrix_400_mouse_feces	mouse_4.2.isopropanol.dry	mouse_4.2.isopropanol.dry	mouse_4.2.isopropanol.dry	NA	NA	NA	NA	dry	10	2021-11-16	P10	mouse_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	13	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse_4	10090	not provided	not provided	NA	32.5	H10	-117.25	400ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	14.888	1	H	2	gut metagenome	male	puritan	410661	Matrix_pipeline_validation	NA	NA
14332.363203371	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.746	high	IPA-matrix_400	matrix_400	IPA	feces	mouse_feces	mouse_feces	mouse_feces	IPA-matrix_400_mouse_feces	mouse_4.2.isopropanol.residue	mouse_4.2.isopropanol.residue	mouse_4.2.isopropanol.residue	NA	NA	NA	NA	residue	12	2021-11-16	P12	mouse_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	13	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse_4	10090	not provided	not provided	NA	32.5	H12	-117.25	400ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	3.827	1	H	2	gut metagenome	male	puritan	410661	Matrix_pipeline_validation	NA	NA
14332.BLANK.1.1	NA	NA	936	NA	NA	NA	33	NA	NA	NA	0.763	high	NA-MagMax	MagMax	NA	control blank DNA extraction	BLANK	BLANK	BLANK	NA-MagMax_BLANK	BLANK_BLANK_1_1	BLANK_BLANK_1_1_not applicable	Plate 1 HBM_BLANK_BLANK_1_1_not applicable_MagMax	HBM_BLANK_BLANK_1_1	HBM_BLANK_BLANK_1_1	NA	NA	dry	4	2022-03-24	G4	BLANK	NA	TRUE	193	Control	Negative	Sterile water blank	urban biome	research facility	sterile water	misc environment	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	NA	not provided	NA	NA	NA	NA	NA	NA	not provided	NA	NA	BLANK_1_1	NA	NA	not provided	NA	32.5	D4	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 1 HBM	1	HBM	4/5/22	14332	NA	NA	1_2	G	NA	metagenome	NA	NA	256318	Matrix_pipeline_validation	NA	NA
14332.BLANK.1.2	NA	NA	1688	NA	NA	NA	NA	NA	NA	NA	0.763	high	NA-MagMax	MagMax	NA	control blank DNA extraction	BLANK	BLANK	BLANK	NA-MagMax_BLANK	BLANK_BLANK_1_2	BLANK_BLANK_1_2_not applicable	Plate 1 HBM_BLANK_BLANK_1_2_not applicable_MagMax	HBM_BLANK_BLANK_1_2	HBM_BLANK_BLANK_1_2	NA	NA	dry	10	2022-03-24	I10	BLANK	NA	TRUE	193	Control	Negative	Sterile water blank	urban biome	research facility	sterile water	misc environment	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	NA	not provided	NA	NA	NA	NA	NA	NA	not provided	NA	NA	BLANK_1_2	NA	NA	not provided	NA	32.5	E10	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 1 HBM	1	HBM	4/5/22	14332	NA	NA	1_2	I	NA	metagenome	NA	NA	256318	Matrix_pipeline_validation	NA	NA
